	10	7.643
	11	7.209166667
	12	6.760277778
	13	6.685862069
	14	6.71137931
	15	7.007333333
	16	6.7
	17	6.626969697
	18	8.210606061
	19	8.077
	20	7.694545455
	21	8.524
	22	7.341034483
	23	7.019655172
U238	0	3.179508197
	1	2.651538462
	2	2.621818182
	3	3.075454545
	4	2.781333333
	5	3.137666667
	6	4.48875
	7	4.225666667
	8	4.214333333
	9	4.197333333
	10	3.941333333
	11	3.982777778
	12	3.774166667
	13	3.660689655
	14	3.748965517
	15	4.016
	16	3.832068966
	17	3.693939394
	18	4.43
	19	4.575
	20	4.278787879
	21	4.095666667
	22	3.451724138
	23	3.03137931
U236	0	3.699508197
	1	4.014615385
	2	4.010606061
	3	4.126666667
	4	3.817666667
	5	4.245
	6	5.384375
	7	5.778666667
	8	6.143333333
	9	5.925
	10	5.845333333
	11	5.285833333
	12	4.736944444
	13	4.562758621
	14	4.536206897
	15	4.741666667
	16	4.636551724
	17	4.677575758
	18	6.000909091
	19	5.948
	20	5.581212121
	21	6.244666667
	22	5.326206897
	23	4.558275862
U234	0	6.016721311
	1	6.418205128
	2	6.425151515
	3	6.552121212
	4	6.091333333
	5	6.872666667
	6	8.6303125
	7	8.489666667
	8	8.805666667
	9	8.793333333
	10	8.674666667
	11	8.269722222
	12	7.368888889
	13	7.366551724
	14	7.492068966
	15	7.937
	16	7.574827586
	17	7.686060606
	18	9.244848485
	19	9.300666667
	20	8.613333333
	21	8.723333333
	22	7.316551724
	23	6.121034483
U233	0	8.735409836
	1	9.974871795
	2	10.09393939
	3	10.45969697
	4	9.749666667
	5	9.860666667
	6	16.3015625
	7	17.71966667
	8	18.72266667
	9	18.73066667
	10	18.11166667
	11	17.22972222
	12	14.38277778
	13	12.97172414
	14	12.97724138
	15	13.49333333
	16	12.97586207
	17	12.41909091
	18	14.73515152
	19	14.25733333
	20	13.37454545
	21	14.125
	22	12.58241379
	23	9.694482759
U232	0	10.13459016
	1	11.06512821
	2	10.99181818
	3	11.13424242
	4	10.338
	5	10.38466667
	6	16.225625
	7	18.26966667
	8	19.572
	9	19.66966667
	10	19.27866667
	11	18.41555556
	12	15.78472222
	13	14.58793103
	14	14.50206897
	15	15.078
	16	14.41448276
	17	13.55727273
	18	15.88939394
	19	15.26466667
	20	14.36545455
	21	15.162
	22	13.74896552
	23	11.28655172
U227	0	4.140327869
	1	4.145128205
	2	4.135454545
	3	4.23969697
	4	3.972
	5	4.700666667
	6	5.2775
	7	5.081
	8	5.455666667
	9	5.407666667
	10	5.325333333
	11	5.3575
	12	5.121666667
	13	5.088965517
	14	5.071034483
	15	5.261333333
	16	5.009310345
	17	4.72030303
	18	5.513636364
	19	5.467666667
	20	5.094242424
	21	5.598333333
	22	4.33862069
	23	4.199310345
U226	0	6.304918033
	1	5.632820513
	2	5.526666667
	3	5.657878788
	4	5.284333333
	5	8.381333333
	6	11.8990625
	7	12.29266667
	8	12.813
	9	12.83666667
	10	12.38533333
	11	12.22333333
	12	11.69638889
	13	11.4362069
	14	11.23586207
	15	11.82466667
	16	11.29758621
	17	10.81575758
	18	12.62545455
	19	12.26366667
	20	11.49939394
	21	12.00366667
	22	8.007241379
	23	6.936551724
U223	0	7.256393443
	1	6.492307692
	2	6.466060606
	3	6.701515152
	4	6.418
	5	7.869
	6	9.2375
	7	10.08466667
	8	10.535
	9	10.537
	10	9.787666667
	11	8.847222222
	12	8.143888889
	13	8.090344828
	14	8.069655172
	15	8.405
	16	8.093103448
	17	8.405454545
	18	10.91787879
	19	10.61166667
	20	9.961515152
	21	10.87066667
	22	9.16862069
	23	8.67
U222	0	4.983934426
	1	4.704871795
	2	4.796363636
	3	5.058484848
	4	4.808333333
	5	5.651
	6	6.3984375
	7	6.139
	8	6.128
	9	6.098333333
	10	5.798666667
	11	5.420555556
	12	5.050833333
	13	5.248965517
	14	5.328965517
	15	5.668333333
	16	5.431034483
	17	5.440606061
	18	6.668484848
	19	6.562666667
	20	6.143939394
	21	6.647
	22	5.800344828
	23	5.620344828
U217	0	2.976229508
	1	3.721282051
	2	3.897878788
	3	4.168484848
	4	3.846333333
	5	3.764
	6	5.0903125
	7	4.159
	8	3.911
	9	3.819666667
	10	3.795333333
	11	3.872222222
	12	3.540555556
	13	3.444137931
	14	3.502413793
	15	3.768666667
	16	3.634482759
	17	3.359393939
	18	3.826363636
	19	3.741666667
	20	3.438181818
	21	3.771
	22	3.591724138
	23	3.11
U216	0	3.309016393
	1	3.645384615
	2	3.741818182
	3	3.91
	4	3.661333333
	5	4.432
	6	6.0271875
	7	5.582
	8	5.672
	9	5.49
	10	5.117
	11	5.133888889
	12	4.791388889
	13	4.586896552
	14	4.619655172
	15	4.851333333
	16	4.643103448
	17	4.574545455
	18	5.476666667
	19	5.416333333
	20	5.016666667
	21	5.240666667
	22	4.167241379
	23	3.72137931
U215	0	4.763606557
	1	5.398205128
	2	5.593333333
	3	5.877878788
	4	5.479666667
	5	5.803333333
	6	8.770625
	7	8.575666667
	8	8.827333333
	9	8.728
	10	8.429666667
	11	8.278055556
	12	7.268055556
	13	6.729655172
	14	6.747241379
	15	7.119666667
	16	6.823793103
	17	6.740606061
	18	8.011515152
	19	7.866
	20	7.319393939
	21	7.858333333
	22	6.793793103
	23	5.61862069
U212	0	5.476229508
	1	6.347948718
	2	6.614242424
	3	6.956666667
	4	6.497
	5	6.545666667
	6	11.5890625
	7	11.75733333
	8	12.399
	9	12.42433333
	10	12.09966667
	11	11.58027778
	12	9.498333333
	13	8.607931034
	14	8.663793103
	15	9.065
	16	8.697931034
	17	8.631212121
	18	10.19969697
	19	10.007
	20	9.320909091
	21	9.973666667
	22	8.913448276
	23	6.801034483
U209	0	4.817213115
	1	5.652307692
	2	5.863333333
	3	6.195454545
	4	5.763666667
	5	5.870666667
	6	9.395
	7	9.319666667
	8	9.576
	9	9.505
	10	9.298666667
	11	9.077777778
	12	7.739444444
	13	7.09862069
	14	7.124482759
	15	7.507333333
	16	7.212068966
	17	7.054242424
	18	8.344848485
	19	8.154
	20	7.609090909
	21	8.182
	22	7.331034483
	23	5.8
U208	0	2.505245902
	1	2.381538462
	2	2.460909091
	3	2.657878788
	4	2.445666667
	5	2.932333333
	6	3.793125
	7	4.742333333
	8	5.27
	9	5.334666667
	10	5.220666667
	11	4.945555556
	12	4.558888889
	13	4.134827586
	14	4.056896552
	15	4.205666667
	16	4.1
	17	4.456666667
	18	5.338484848
	19	5.255333333
	20	4.671212121
	21	4.684
	22	3.345517241
	23	2.751034483
U207	0	7.007704918
	1	5.544358974
	2	5.524545455
	3	5.878181818
	4	5.408
	5	6.064333333
	6	8.6471875
	7	9.968333333
	8	10.82166667
	9	11.58366667
	10	10.90866667
	11	10.63555556
	12	9.878055556
	13	8.781724138
	14	8.31
	15	8.653666667
	16	8.342758621
	17	7.896969697
	18	10.49030303
	19	10.37166667
	20	9.667575758
	21	10.55433333
	22	8.35
	23	7.276551724
U206	0	4.991311475
	1	5.261794872
	2	5.229090909
	3	5.255151515
	4	4.875
	5	5.298
	6	6.548125
	7	6.845
	8	7.186333333
	9	7.203
	10	7.078666667
	11	6.9725
	12	6.505
	13	6.107586207
	14	6.035862069
	15	6.273333333
	16	5.972758621
	17	5.875151515
	18	6.777575758
	19	6.696333333
	20	6.185757576
	21	6.676
	22	5.476206897
	23	5.388965517
U205	0	6.113442623
	1	6.597435897
	2	6.510606061
	3	6.437272727
	4	5.965666667
	5	5.991666667
	6	7.9440625
	7	9.554333333
	8	10.18033333
	9	10.32966667
	10	9.903333333
	11	9.430277778
	12	8.459444444
	13	7.558275862
	14	7.316896552
	15	7.415666667
	16	7.13137931
	17	7.363939394
	18	8.78969697
	19	8.777333333
	20	8.03
	21	8.760666667
	22	7.367586207
	23	7.187241379
U204	0	4.211967213
	1	4.440769231
	2	4.316666667
	3	4.036363636
	4	3.794666667
	5	3.288333333
	6	6.3075
	7	10.10433333
	8	11.55066667
	9	11.406
	10	10.66833333
	11	9.352777778
	12	7.678055556
	13	6.082758621
	14	5.629655172
	15	5.462
	16	5.281724138
	17	6.200909091
	18	8.039393939
	19	8.150333333
	20	7.435757576
	21	8.068333333
	22	6.193103448
	23	5.814482759
U202	0	3.120983607
	1	3.385897436
	2	3.38969697
	3	3.482424242
	4	3.174666667
	5	3.191
	6	4.12875
	7	4.54
	8	6.1
	9	5.907333333
	10	5.91
	11	4.622777778
	12	4.142777778
	13	3.85862069
	14	3.863103448
	15	4.100333333
	16	3.938965517
	17	4.104545455
	18	6.048787879
	19	5.980666667
	20	5.621212121
	21	6.429666667
	22	4.686206897
	23	4.008275862
U144	0	4.901147541
	1	5.446153846
	2	5.584242424
	3	5.922727273
	4	5.529666667
	5	5.965333333
	6	10.225625
	7	9.905
	8	10.296
	9	10.208
	10	10.154
	11	9.901944444
	12	8.508333333
	13	7.796206897
	14	7.875862069
	15	8.307
	16	7.974482759
	17	8.462424242
	18	10.03666667
	19	10.053
	20	9.362727273
	21	10.302
	22	9.256206897
	23	7.560689655
U139	0	2.941147541
	1	3.665128205
	2	4.087575758
	3	4.454242424
	4	4.138666667
	5	4.15
	6	7.4134375
	7	6.247
	8	6.154333333
	9	6.076666667
	10	6.154333333
	11	6.171111111
	12	5.121111111
	13	4.829655172
	14	5.032068966
	15	5.434
	16	5.155862069
	17	5.463030303
	18	6.333636364
	19	6.313666667
	20	5.75969697
	21	6.441333333
	22	6.25137931
	23	5.126896552
U137	0	3.643770492
	1	4.110769231
	2	4.156969697
	3	4.368181818
	4	4.064333333
	5	4.783666667
	6	6.365625
	7	7.409666667
	8	7.897666667
	9	7.854666667
	10	7.812333333
	11	7.011666667
	12	5.981944444
	13	5.847586207
	14	5.843103448
	15	5.946333333
	16	5.83137931
	17	6.121818182
	18	7.672727273
	19	7.500666667
	20	6.971212121
	21	7.684666667
	22	6.270689655
	23	5.172413793
U128	0	5.377868852
	1	4.989230769
	2	4.79969697
	3	4.998484848
	4	4.633666667
	5	5.336666667
	6	6.775625
	7	7.401666667
	8	7.332
	9	7.014333333
	10	6.920666667
	11	6.826944444
	12	6.055555556
	13	5.749655172
	14	5.932758621
	15	6.249
	16	6.223793103
	17	5.893636364
	18	7.302424242
	19	7.121
	20	6.863939394
	21	7.566333333
	22	7.355172414
	23	6.553448276
U120	0	2.484590164
	1	2.287692308
	2	2.329393939
	3	2.252424242
	4	2.202333333
	5	2.297
	6	2.685
	7	3.077333333
	8	3.724666667
	9	4.011
	10	4.005333333
	11	4.044444444
	12	3.971388889
	13	3.643793103
	14	3.596896552
	15	3.624666667
	16	3.505517241
	17	3.41030303
	18	3.831818182
	19	3.906666667
	20	3.522121212
	21	3.824333333
	22	2.965862069
	23	2.561034483
U119	0	2.27442623
	1	1.998974359
	2	2.084242424
	3	2.292121212
	4	2.168666667
	5	2.355333333
	6	3.7153125
	7	4.566
	8	5.333333333
	9	5.552333333
	10	5.323666667
	11	5.072777778
	12	4.726111111
	13	4.223448276
	14	4.063793103
	15	4.209333333
	16	4.059310345
	17	4.367272727
	18	5.300606061
	19	5.199333333
	20	4.607272727
	21	4.748
	22	3.068275862
	23	2.354827586
U112	0	3.330819672
	1	3.506410256
	2	3.422424242
	3	3.475454545
	4	3.129333333
	5	2.986666667
	6	4.4546875
	7	5.868333333
	8	5.866666667
	9	5.770666667
	10	5.876666667
	11	5.013055556
	12	4.041666667
	13	3.897586207
	14	3.902413793
	15	4.154333333
	16	3.986896552
	17	4.667878788
	18	5.8
	19	5.826
	20	5.436060606
	21	6.303
	22	5.334137931
	23	4.807586207
U110	0	2.714098361
	1	2.156153846
	2	1.991515152
	3	2.476363636
	4	2.258666667
	5	2.609666667
	6	4.26375
	7	4.262333333
	8	4.755333333
	9	4.913333333
	10	4.702666667
	11	4.918888889
	12	4.498055556
	13	3.997931034
	14	3.525862069
	15	4.064333333
	16	3.802758621
	17	2.922121212
	18	4.609393939
	19	4.501666667
	20	4.297272727
	21	4.316666667
	22	3.274827586
	23	2.746551724
U105	0	3.497213115
	1	3.971538462
	2	4.23030303
	3	4.556969697
	4	4.307666667
	5	4.580333333
	6	7.2721875
	7	7.339333333
	8	7.521
	9	7.488333333
	10	7.373333333
	11	7.277777778
	12	6.131111111
	13	5.568965517
	14	5.606206897
	15	5.902666667
	16	5.713448276
	17	5.906363636
	18	6.945454545
	19	6.929333333
	20	6.501212121
	21	6.950333333
	22	6.266206897
	23	4.953448276
UZ1110	0	3.705245902
	1	2.849487179
	2	2.773030303
	3	2.780909091
	4	2.845666667
	5	3.488333333
	6	4.6446875
	7	5.325333333
	8	6.193
	9	6.417
	10	6.797
	11	5.621111111
	12	5.074444444
	13	5.104827586
	14	4.77137931
	15	4.729
	16	5.156206897
	17	4.394848485
	18	4.58
	19	6.445666667
	20	5.156969697
	21	5.390666667
	22	4.735862069
	23	4.724482759
UZ5601	0	6.008032787
	1	4.938974359
	2	4.938484848
	3	5.018484848
	4	5.444
	5	13.26566667
	6	17.4365625
	7	19.72066667
	8	21.015
	9	21.76233333
	10	23.50366667
	11	20.33555556
	12	19.16083333
	13	18.9037931
	14	17.49310345
	15	17.52366667
	16	19.16034483
	17	17.71969697
	18	16.60606061
	19	22.57966667
	20	18.29636364
	21	19.54633333
	22	16.07793103
	23	11.27689655
U260	0	2.382295082
	1	2.120512821
	2	2.243030303
	3	2.439090909
	4	2.543666667
	5	2.422666667
	6	3.54625
	7	3.827666667
	8	4.285333333
	9	4.459333333
	10	4.864
	11	4.161944444
	12	4.008055556
	13	4.000689655
	14	3.738275862
	15	3.759666667
	16	4.001724138
	17	3.47030303
	18	3.382121212
	19	4.685
	20	3.691212121
	21	3.929333333
	22	2.786206897
	23	2.503793103
UZ1101	0	9.013442623
	1	6.857179487
	2	6.468181818
	3	6.354848485
	4	6.592666667
	5	8.020666667
	6	11.473125
	7	16.11466667
	8	19.15533333
	9	19.71566667
	10	20.24966667
	11	16.08472222
	12	14.14638889
	13	13.8862069
	14	12.60413793
	15	12.223
	16	13.51551724
	17	11.91484848
	18	12.73121212
	19	17.91033333
	20	14.37242424
	21	14.74933333
	22	12.29586207
	23	11.88068966
UZ1102	0	5.180819672
	1	2.733846154
	2	2.730606061
	3	2.769090909
	4	2.826
	5	3.534666667
	6	5.129375
	7	5.645333333
	8	5.831
	9	6.166666667
	10	6.89
	11	5.293333333
	12	5.331388889
	13	5.671724138
	14	5.483448276
	15	5.556666667
	16	5.915862069
	17	4.661212121
	18	4.812424242
	19	6.777666667
	20	5.465757576
	21	6.071
	22	6.04
	23	6.155862069
UZ0219	0	8.633114754
	1	8.959487179
	2	8.49030303
	3	8.195454545
	4	8.471333333
	5	10.024
	6	13.646875
	7	14.843
	8	15.855
	9	16.72466667
	10	18.03433333
	11	15.21638889
	12	14.41333333
	13	14.89103448
	14	13.44931034
	15	13.09266667
	16	14.38448276
	17	12.57757576
	18	11.63575758
	19	15.80133333
	20	12.8330303
	21	13.633
	22	11.49758621
	23	10.23068966
UZ5501	0	5.19442623
	1	5.03025641
	2	5.038181818
	3	5.109090909
	4	5.235
	5	5.383666667
	6	5.8896875
	7	5.290333333
	8	5.533666667
	9	5.890333333
	10	6.475
	11	5.415555556
	12	5.329444444
	13	5.62137931
	14	5.528275862
	15	5.659
	16	5.944137931
	17	4.982424242
	18	4.701212121
	19	6.646666667
	20	5.501515152
	21	6.018333333
	22	5.253103448
	23	5.273448276
UZ5415	0	6.922131148
	1	6.135128205
	2	6.113939394
	3	6.161818182
	4	6.516666667
	5	12.886
	6	16.68625
	7	18.21666667
	8	19.33966667
	9	20.09066667
	10	21.607
	11	18.86972222
	12	17.94722222
	13	17.80448276
	14	16.55137931
	15	16.54366667
	16	18.04034483
	17	16.43181818
	18	15.36878788
	19	20.89266667
	20	16.9630303
	21	18.13133333
	22	15.19758621
	23	11.33103448
UZ1309	0	3.134262295
	1	2.715128205
	2	2.89969697
	3	3.162121212
	4	3.324
	5	3.782
	6	4.30625
	7	3.602666667
	8	3.532
	9	3.586666667
	10	3.808
	11	3.274722222
	12	3.23
	13	3.653793103
	14	3.63137931
	15	3.735333333
	16	3.989655172
	17	3.313636364
	18	3.115757576
	19	4.300666667
	20	3.451212121
	21	3.729666667
	22	3.168965517
	23	3.43862069
UZ1608	0	3.172622951
	1	3.64974359
	2	4.09969697
	3	4.442727273
	4	4.623333333
	5	4.037333333
	6	5.99
	7	3.997333333
	8	3.791
	9	3.812333333
	10	4.316
	11	4.138888889
	12	4.051944444
	13	4.195517241
	14	4.28137931
	15	4.597333333
	16	4.784482759
	17	3.833939394
	18	3.443030303
	19	4.742
	20	3.739090909
	21	4.187333333
	22	4.146551724
	23	4.337586207
UZ0303	0	3.533934426
	1	3.296153846
	2	3.178484848
	3	3.326666667
	4	3.545333333
	5	3.365666667
	6	4.3959375
	7	4.478333333
	8	4.999666667
	9	5.293666667
	10	5.800333333
	11	5.239722222
	12	5.228333333
	13	5.248275862
	14	4.896896552
	15	4.861
	16	5.16862069
	17	4.158484848
	18	3.909090909
	19	5.433
	20	4.454545455
	21	4.791666667
	22	4.24
	23	4.187586207
UZ0301	0	4.59147541
	1	4.775897436
	2	4.939393939
	3	5.259393939
	4	5.436
	5	5.311333333
	6	9.0375
	7	8.094333333
	8	8.562333333
	9	8.847333333
	10	9.721333333
	11	8.688611111
	12	7.999722222
	13	7.778965517
	14	7.533448276
	15	7.681333333
	16	8.187241379
	17	7.148181818
	18	6.68030303
	19	9.156
	20	7.367272727
	21	8.052
	22	7.146896552
	23	6.559655172
UZ5413	0	1.465081967
	1	1.272564103
	2	1.389090909
	3	1.329090909
	4	1.504
	5	3.516666667
	6	4.8834375
	7	4.262333333
	8	4.177666667
	9	4.300333333
	10	4.837666667
	11	4.697222222
	12	4.150833333
	13	4.289310345
	14	4.233448276
	15	4.351666667
	16	4.62862069
	17	4.028484848
	18	3.428484848
	19	4.726
	20	3.838787879
	21	4.307666667
	22	4.02862069
	23	2.898275862
UZ5412	0	2.050655738
	1	1.686153846
	2	1.763636364
	3	1.835454545
	4	1.894666667
	5	4.346666667
	6	5.9371875
	7	5.254666667
	8	5.220333333
	9	5.378
	10	6.031666667
	11	5.741111111
	12	5.158333333
	13	5.295517241
	14	5.192413793
	15	5.363333333
	16	5.692068966
	17	5.006363636
	18	4.316666667
	19	5.927333333
	20	4.820606061
	21	5.374333333
	22	4.932758621
	23	3.605172414
UZ5411	0	1.940163934
	1	1.675897436
	2	1.737878788
	3	1.738484848
	4	1.866333333
	5	4.265666667
	6	5.8540625
	7	5.224666667
	8	5.343666667
	9	5.437333333
	10	6.183666667
	11	5.613055556
	12	5.261388889
	13	5.372068966
	14	5.180689655
	15	5.367
	16	5.740344828
	17	5.005757576
	18	4.390909091
	19	6.004666667
	20	4.858484848
	21	5.406666667
	22	4.936551724
	23	3.57
UZ5410	0	1.317377049
	1	0.048205128
	2	0.182424242
	3	0.199090909
	4	0.173333333
	5	3.013
	6	4.5428125
	7	3.928666667
	8	3.706
	9	3.814
	10	4.349666667
	11	4.251944444
	12	3.576388889
	13	3.679310345
	14	3.721724138
	15	3.863666667
	16	4.088965517
	17	3.53969697
	18	2.992727273
	19	4.122333333
	20	3.364848485
	21	3.791333333
	22	3.602758621
	23	2.578965517
UZ5408	0	0.870491803
	1	0.538205128
	2	0.616363636
	3	0.696666667
	4	0.715666667
	5	2.809666667
	6	4.245
	7	3.581333333
	8	3.416333333
	9	3.509
	10	3.998666667
	11	3.911666667
	12	3.336388889
	13	3.446551724
	14	3.474482759
	15	3.616666667
	16	3.814137931
	17	3.368787879
	18	2.813636364
	19	3.890333333
	20	3.175757576
	21	3.577333333
	22	3.353448276
	23	2.170344828
UZ5407	0	1.868196721
	1	1.609487179
	2	1.692424242
	3	1.787272727
	4	1.808333333
	5	4.281
	6	6.105625
	7	5.549666667
	8	5.452
	9	5.599666667
	10	6.291
	11	5.976666667
	12	5.241388889
	13	5.264482759
	14	5.247931034
	15	5.418
	16	5.741034483
	17	5.073636364
	18	4.405151515
	19	6.032666667
	20	4.922121212
	21	5.452333333
	22	4.996551724
	23	3.474137931
UZ5310	0	3.09
	1	1.02025641
	2	1.31969697
	3	1.702121212
	4	1.672333333
	5	2.395666667
	6	2.78375
	7	2.701
	8	2.969333333
	9	3.131333333
	10	3.118333333
	11	2.355277778
	12	2.573333333
	13	2.387241379
	14	2.470689655
	15	2.495
	16	2.612758621
	17	2.401818182
	18	2.494545455
	19	3.592666667
	20	2.775757576
	21	3.234
	22	2.382413793
	23	2.574482759
UZ5309	0	4.689016393
	1	4.148974359
	2	4.178787879
	3	4.185757576
	4	4.346666667
	5	4.527333333
	6	4.7609375
