	22	6133.5
	23	4548
U230	0	4477
	1	4455.5
	2	4477.333333
	3	4477.333333
	4	4477.333333
	5	4593.333333
	6	8839
	7	9621.333333
	8	9795
	9	9722.666667
	10	9664.666667
	11	9099.666667
	12	7694
	13	7607
	14	7534.666667
	15	7505.666667
	16	7549.333333
	17	9128.666667
	18	9592.333333
	19	9578
	20	9592.666667
	21	9549
	22	9433
	23	6890
U226	0	1558
	1	1202.666667
	2	1019
	3	970.6666667
	4	1038.666667
	5	2820.666667
	6	3734
	7	3917.333333
	8	3898
	9	3874
	10	3932.333333
	11	3714.666667
	12	3743.666667
	13	3666.333333
	14	3758
	15	3869.333333
	16	3700
	17	3743.333333
	18	3690.333333
	19	3681
	20	3661.333333
	21	3574.666667
	22	2048.333333
	23	1652
U223	0	3643.666667
	1	3066.666667
	2	3054.666667
	3	3096.333333
	4	3081.333333
	5	3020.666667
	6	3253
	7	4313.333333
	8	4437.333333
	9	4498
	10	4101
	11	3665.666667
	12	3375.333333
	13	3327.666667
	14	3217.5
	15	3199.25
	16	3237.75
	17	3690
	18	4285.25
	19	4368.5
	20	4433.75
	21	4400.25
	22	4370
	23	4085
U222	0	1488
	1	1217
	2	1221.333333
	3	1240.666667
	4	1248.333333
	5	1317.666667
	6	1348.666667
	7	1681
	8	1746.333333
	9	1770
	10	1654
	11	1499
	12	1472.666667
	13	1443.25
	14	1394
	15	1376.75
	16	1368
	17	1504.5
	18	1718.75
	19	1701.25
	20	1704.25
	21	1739
	22	1646.333333
	23	1584.333333
U207	0	703.5
	1	624
	2	610.6666667
	3	567.6666667
	4	559.6666667
	5	608.3333333
	6	763.3333333
	7	887.6666667
	8	930.3333333
	9	897
	10	874
	11	788.6666667
	12	761.6666667
	13	750
	14	748
	15	773.3333333
	16	759.6666667
	17	754
	18	790.6666667
	19	800
	20	810
	21	833.3333333
	22	765.3333333
	23	738
U205	0	4765
	1	4840.333333
	2	4701
	3	4227
	4	4282.5
	5	3620
	6	4495.5
	7	7543.5
	8	8124
	9	8172
	10	7976.5
	11	7548.5
	12	7189.5
	13	6206
	14	5602
	15	5344
	16	5443
	17	5845
	18	6242
	19	6363
	20	6230
	21	5479
	22	5502
	23	5443.5
U204	0	3641.5
	1	3545
	2	3487.333333
	3	3506.666667
	4	3545
	5	3544.666667
	6	4662.333333
	7	6280.666667
	8	6261.666667
	9	6011
	10	5645
	11	5279.333333
	12	4701
	13	4700.666667
	14	4392.666667
	15	4142.333333
	16	4354
	17	4893.666667
	18	5356.333333
	19	5375.333333
	20	5394.666667
	21	5298.666667
	22	4604.666667
	23	4450.5
U201	0	4477
	1	3866
	2	3866
	3	3720
	4	3575.5
	5	4825.5
	6	6947.5
	7	7994
	8	8110
	9	8168
	10	8139
	11	8081
	12	7819.5
	13	7558
	14	7674
	15	7558
	16	7529
	17	7587
	18	8110
	19	7790.5
	20	7849
	21	7790
	22	7209
	23	6628
U169	0	657
	1	670.5
	2	792.6666667
	3	824.6666667
	4	835
	5	922.3333333
	6	1497.666667
	7	1764.333333
	8	1819.666667
	9	1817.666667
	10	1734.333333
	11	1630.666667
	12	1439.666667
	13	1421.666667
	14	1389.666667
	15	1327.333333
	16	1391
	17	1523.666667
	18	1524.666667
	19	1585
	20	1651.333333
	21	1605.666667
	22	1440
	23	1190.5
U149	0	508.5
	1	455.6666667
	2	503.3333333
	3	586.6666667
	4	569.3333333
	5	1060
	6	1506.5
	7	1475
	8	1347
	9	1331
	10	766.5
	11	765
	12	723.5
	13	703
	14	739.5
	15	751
	16	773.5
	17	748
	18	931
	19	945.5
	20	936.5
	21	976
	22	495
	23	435
U144	0	514.5
	1	534
	2	536.6666667
	3	534
	4	531.5
	5	551
	6	1000.5
	7	1085
	8	1103.5
	9	1065
	10	1051.5
	11	1035
	12	820
	13	820.5
	14	846
	15	860
	16	818.5
	17	978
	18	1066.5
	19	1077.5
	20	1065.5
	21	1065
	22	1078
	23	793.5
U139	0	322
	1	304
	2	307
	3	307
	4	324.5
	5	339
	6	469.5
	7	600
	8	628.5
	9	632
	10	626
	11	582.5
	12	541.5
	13	501.5
	14	492.5
	15	487
	16	487
	17	519
	18	551
	19	542
	20	542
	21	527
	22	498.5
	23	426
U118	0	1580
	1	1572.5
	2	1543.5
	3	1580
	4	1550.5
	5	1623.5
	6	1978
	7	2456
	8	2398.5
	9	2442
	10	2492
	11	2688
	12	2768
	13	2514
	14	2246
	15	2326
	16	2319
	17	2470.5
	18	2521.5
	19	2499.5
	20	2435
	21	2377
	22	2000
	23	2159
U112	0	180
	1	167
	2	165
	3	171
	4	169.6666667
	5	180.6666667
	6	229.6666667
	7	322.6666667
	8	313
	9	307.3333333
	10	298.6666667
	11	271
	12	241
	13	234.6666667
	14	230.3333333
	15	232.3333333
	16	231.3333333
	17	259.5
	18	282
	19	285.5
	20	289.5
	21	279.5
	22	258
	23	236.5
U101	0	2159.5
	1	2239
	2	2195.5
	3	2203
	4	2144.5
	5	2173.5
	6	3029
	7	2891
	8	2869.5
	9	2898.5
	10	2760.5
	11	2702.5
	12	2384
	13	2362
	14	2434.5
	15	2377
	16	2376.5
	17	2384
	18	2297
	19	2319
	20	2319
	21	2130
	22	2203
	23	1746.5
U033	0	4231
	1	3101
	2	2970.5
	3	2927
	4	2941.5
	5	4463
	6	5420
	7	5680
	8	5694.5
	9	5636.5
	10	5579
	11	5492
	12	5463
	13	5448.5
	14	5304
	15	5347
	16	5275
	17	5347.5
	18	5420
	19	5478
	20	5565
	21	5391
	22	5217
	23	4550
U032	0	2383
	1	1568
	2	1491.5
	3	1465.5
	4	1474.5
	5	2449
	6	3041
	7	3295.5
	8	3298
	9	3317.5
	10	3270.5
	11	3263.5
	12	3252.5
	13	3094
	14	3077.5
	15	3050.5
	16	3058.5
	17	3053.5
	18	3152
	19	3205
	20	3211
	21	3193
	22	3077
	23	2697
U024	0	575
	1	520.5
	2	580
	3	621
	4	620.5
	5	1064.5
	6	1335
	7	1230.5
	8	1193.5
	9	1207.5
	10	844
	11	922
	12	860.5
	13	808
	14	816
	15	898
	16	798
	17	707
	18	924
	19	914
	20	911
	21	938
	22	575
	23	520
U017	0	3608
	1	3304
	2	3434.5
	3	3499.5
	4	3543
	5	5434.5
	6	6434.5
	7	7434.5
	8	7434.5
	9	7608
	10	7065.5
	11	6761
	12	6522
	13	6369.5
	14	6173.5
	15	5978
	16	5999.5
	17	6630.5
	18	7261
	19	7108.5
	20	7087
	21	7130
	22	6043
	23	4783
P173	0	1091.5
	1	1200
	2	1209
	3	1052
	4	1061
	5	861
	6	995.5
	7	1713
	8	1830
	9	1804
	10	1769.5
	11	1687
	12	1617.5
	13	1373.5
	14	1221.5
	15	1173.5
	16	1165
	17	1291
	18	1404
	19	1408.5
	20	1374
	21	1212.5
	22	1248
	23	1256.5
P125	0	1116
	1	621.25
	2	709
	3	696.4
	4	720.4
	5	613.2
	6	1259.2
	7	2204.8
	8	2362.6
	9	2514.6
	10	2410.8
	11	2357.2
	12	2203.6
	13	2209
	14	1958.8
	15	2038.6
	16	1984.8
	17	1899.4
	18	1748.4
	19	1711.8
	20	1649.6
	21	1650
	22	1601.4
	23	1762.6
