,BaseDemand,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Remark
DM-01-06-04-01F,182.65489933140339,0.5073638979016605,0.46484305662504605,0.4495003741167185,0.4637993434543916,0.5475774268070207,0.7758761346369198,1.1138004396593948,1.3059352434741767,1.3796768846363583,1.3640556669962725,1.2738821955789947,1.1783320945419793,1.1193847958785557,1.0888060247312372,1.0745541736194621,1.0944864324557122,1.1388672317651223,1.2323365300500875,1.2945525489878802,1.2445613639561315,1.2223899978697212,1.0918330632604123,0.8771027176855285,0.6964823613112137,24.0
DM-01-06-04-02F,186.4505730872007,0.5045928849552126,0.48920971046260386,0.484219537697267,0.4908342493049438,0.6278434286943454,0.8918958633412017,1.2212423729911919,1.4123574232024643,1.3897968337584083,1.2900511650332374,1.2180636268900422,1.1386121397643287,1.0731632253740306,1.036370675896183,1.0543310899493028,1.0833489655695625,1.1396276761989734,1.227142348224448,1.2765658850986614,1.2170071878957687,1.192361390126456,1.0423877538586301,0.8433085856619191,0.6556659800508119,24.0
DM-01-06-05-01F,159.3415835729795,0.6698649922615177,0.6174153136183951,0.6104569714245565,0.6148093109921988,0.6671889178319,0.8663163273569902,1.1033766251263253,1.2463684133910329,1.2653798528213174,1.258144477028588,1.2075771568034188,1.142627068019721,1.0797454103974553,1.0278315915308422,0.9997985820892257,0.9972236946885569,1.0282087358764567,1.1104714142298728,1.18341740428004,1.1863918417361843,1.1829870571284493,1.1027769044299083,0.9834197090910133,0.8482022278460276,23.999999999999996
DM-01-06-05-02F,18.480303818152052,0.584447202817933,0.5467963332759671,0.5249083686332091,0.5155654951889233,0.6351528555718957,0.8314936596472879,1.1616538817711572,1.3402870758684409,1.36884219189114,1.3333119908819304,1.2368641497314334,1.1434679695641516,1.0860807165512418,1.048372915870024,1.0488098634047904,1.0754090817283484,1.1339131296749623,1.2073639248626151,1.214690236943334,1.1962532291576893,1.140959079330545,1.0122511397121134,0.8837298562439014,0.729375651676967,24.000000000000007
DM-01-06-05-03F,70.2537185595878,0.5487595360574805,0.507522050928634,0.4910892742024346,0.49320576077817696,0.5672243687137297,0.8341826502979189,1.2347062164434859,1.4051215508936588,1.3773847522045597,1.3412155623512112,1.2509113538098247,1.1628357572590915,1.0954966438957616,1.0312515771398791,0.9993255741311542,1.014929332415934,1.0735952044156705,1.1918517438029494,1.2508424866787713,1.2330740245499576,1.1974146868432431,1.0607613608996147,0.9044302337232326,0.7328682975636309,24.000000000000004
DM-01-06-05-04F,120.85974692792645,0.6186816701648962,0.5636924703844759,0.5478169804547648,0.5426195302269746,0.6092825620082861,0.8295413088160576,1.1124538328700615,1.298736024589469,1.3303705056939161,1.3138929486175952,1.251133687016133,1.1760953490717259,1.1088798974461096,1.0447346292932713,1.0030367542624619,0.9934995642973136,1.0416189900013186,1.128616140885985,1.2021864942328135,1.2068838249586802,1.191945595390502,1.1020659885551816,0.9706518893757692,0.81156336138624,24.000000000000007
DM-01-07-02-01F,367.45133571613195,0.22741402701144178,0.27479018047062137,0.31055579881117773,0.30234091798477186,0.587298140249585,1.0349201036954356,1.2192731663317213,1.2847034374388773,1.304072193453729,1.316537707474351,1.3038761208007945,1.2698175335249953,1.2144220453532588,1.1968821117170136,1.195555747798378,1.1990155256694324,1.270946964357208,1.320894833656835,1.2882066519948583,1.278543426354242,1.2544337716955587,1.119996916643037,0.8241171171515662,0.40138556036111184,24.0
DM-01-07-02-03F,45.11282637768818,0.5119432567737964,0.49187949360058525,0.4815459579427405,0.48912750464381727,0.6117846317121417,0.8413359523114967,1.2387541123157666,1.4304928729719342,1.4351692127219557,1.3313309056979061,1.2052654245933339,1.1508126325143686,1.077603569657493,1.039952039663266,1.0224124316657959,1.0332467904863911,1.1111215030500508,1.2553651524103977,1.2713504853254673,1.2578785639139218,1.1878518983265491,1.0206221354448393,0.8288466746904011,0.6743067975655808,23.999999999999996
DM-01-07-03-01F,144.40238845025382,0.5852221049899378,0.5671173689732912,0.5632633399869552,0.5750282494695371,0.6984944223271851,0.9574570625746744,1.1869085960150647,1.301679762252826,1.2769595436992374,1.2410435157809006,1.1882940792556183,1.1266574062668946,1.0720825976126118,1.0340613482723955,1.0153837947895283,1.020928113770801,1.0762579070437681,1.1556993707195997,1.1977354630812012,1.205476902163409,1.195136137833858,1.0907556330064572,0.931133097479809,0.7372241826344373,23.999999999999996
DM-01-07-03-02F,132.6098349115882,0.6187207972682613,0.5964228389947147,0.5867373274572195,0.5953048204589473,0.6722527826792711,0.8629811728256263,1.1753567697917464,1.3654107292914428,1.3516367515123993,1.3035134080719453,1.2227906249286484,1.132742425338612,1.0640159953290231,1.0100266816158443,0.9730548499421798,0.9712935994290439,1.0250450336417216,1.1362208322610658,1.2092579068872389,1.2132512195620888,1.1945702119889117,1.066954756551468,0.9053072757924526,0.7471311883801253,24.0
DM-01-07-03-04F,28.288145118042795,0.5020042805042769,0.4728759903909321,0.4491193891175894,0.44280429426909396,0.5575661964913571,0.7971434719723306,1.1072350218917535,1.4050120374719024,1.5464379999133142,1.533977607995176,1.3714532591413866,1.2191646087939132,1.123814548447763,1.0676627160753194,1.0349026689292502,1.0336914582583903,1.0991689989141618,1.1844443385566008,1.19037093410457,1.1825930178040736,1.1551046230832491,1.0138297039229414,0.8308446785971456,0.6787781553535119,24.000000000000007
DM-01-07-04-02F,59.763333211602465,0.49842914659991,0.4791045307994822,0.49165943505173715,0.4976646590748076,0.7047433901682508,1.08329784266429,1.1517727462439349,1.1403570288737386,1.159829940883377,1.1641521688918712,1.1557469090596018,1.1534562968012256,1.138980890323418,1.1424532633080808,1.1572164780974443,1.1623923150562359,1.2005175726460504,1.2415507519904785,1.220352746913107,1.2004305222913385,1.1660966128404955,1.09519363338161,0.9119122039305095,0.6826889141090036,23.999999999999996
DM-01-07-04-03F,8.899898000733584,0.4431177293624997,0.4364894731641115,0.4329512717899149,0.510947997501669,0.5104482334075189,0.7556437634229639,1.1596630772698604,1.469653607628195,1.4339218729345382,1.3071234134149128,1.1574595621389885,1.0491301392565426,0.9677094456895133,0.9168065167414852,0.8897243185159044,0.9404782312753717,1.0989504905134109,1.23787758624697,1.4913215883988182,1.5226128348453227,1.4376550143222508,1.296453021532025,0.9229605034575293,0.6109003071696876,24.0
DM-01-07-04-04F,80.67608922505212,0.5080899983045608,0.4931760500235784,0.472039842231337,0.5137445832881966,0.5830274761893399,0.8060281501962162,1.2845365386950585,1.5241948182132918,1.4623507905550268,1.3613549888047125,1.262513664608011,1.1256168454130315,1.0658957155146709,1.0046861031255245,0.970318164402039,0.979896636710982,1.0481412844524456,1.215775815538481,1.2958691992139935,1.262837407117357,1.213336617653125,1.0434460267011008,0.8281506056169947,0.6749726774309271,24.000000000000004
DM-01-07-04-05F,81.53630772141726,0.5667349595581912,0.5445114020080761,0.5338899569814359,0.5335385458643807,0.6380673316583063,0.8550560900164654,1.1245081725617223,1.3264442312605746,1.3798050168766876,1.3542345352628575,1.2694748994300877,1.1924936676967206,1.1068699548631349,1.0558426377264136,1.0318531797460493,1.0358011339997921,1.0854182032513278,1.1846554945345467,1.210835724017162,1.1856302961002698,1.1521617771223276,1.0401344697053474,0.8717115855781122,0.7203267341800063,23.999999999999996
DM-01-07-04-06F,106.42473717560999,0.5658452650263216,0.5326865181946135,0.5342058458613781,0.5312032941594896,0.6318360305272489,0.8463072604666805,1.1209109573408194,1.3273054309782992,1.3914905700768172,1.3592648893597927,1.2735538307863645,1.1933514458102936,1.1078283859994171,1.0512376927619989,1.0207325394983378,1.0221508438243467,1.072724720744132,1.182275747664439,1.2143752839798054,1.1907064335102033,1.1624384543709183,1.049908832013387,0.887534660808161,0.73012506623674,24.000000000000004
DM-01-07-04-07F,106.67026638158565,0.6703188859383913,0.6589189672097601,0.6501509428432514,0.6469393077796325,0.7058366832069969,0.8098318465672414,1.1654702910538122,1.4013582546712162,1.38708418500763,1.328814135049031,1.2239555814350587,1.1231795449577588,1.049074302925677,0.9941448746590271,0.9475874043529631,0.9512028414898079,0.9887943586844629,1.1172728088392474,1.2014389623145203,1.1745635735281348,1.1308782339595054,0.9926877053510139,0.8782211719448229,0.8022751362310364,24.0
DM-01-08-01-01F,166.37276469859103,0.5206349059530324,0.4983119028264561,0.4878155491928818,0.4922895744739034,0.6092448527934622,0.8638691903108775,1.1813894866550219,1.3580973429561147,1.3877176679528826,1.3536621670758848,1.2731197650724662,1.1807826415371747,1.0891964530390892,1.036786811137868,1.0179144927591084,1.0322370121621762,1.1006535688644072,1.2102177260538083,1.2516753474290208,1.2237209142329915,1.183916503309902,1.0597540402666688,0.8820915427162959,0.7049005412285105,24.000000000000007
DM-01-08-01-02F,138.00103227497752,0.5476185199716125,0.5318145048843167,0.5286387259324484,0.5315719462009323,0.637667430602481,0.8815611359470418,1.150688661530198,1.308233380671476,1.3392150980955588,1.3240810414630948,1.255884718956801,1.1630609704158839,1.0817072506157481,1.0374492561352344,1.020635828062579,1.030360043486121,1.0830490046432926,1.1900639552741492,1.2393121609851345,1.2161875357152356,1.1952575811320965,1.074026000608898,0.8975684081251496,0.7343468405445104,23.999999999999993
DM-01-08-04-01F,82.17917641295197,0.6354373471370979,0.6351550592302097,0.6532058308123999,0.6500061146570428,0.7629477158969726,0.9644599739696874,1.1304415795175793,1.222440378856779,1.2484894718775665,1.2266469621236882,1.1838395041133067,1.1287272318554962,1.0950287318481138,1.0587044643463734,1.0481020063355655,1.0183673591431268,1.0621642441033494,1.1121838484836297,1.1375889448061096,1.1366933614284669,1.1136057962103911,1.0534811193245728,0.9329050175506738,0.7893779363717981,23.999999999999996
DM-01-08-04-02F,82.57360464695473,1.0116031677247768,1.0482386983048406,1.0199566237633848,0.949116940265943,0.9505330245376135,0.9507260422956628,0.9831703838986903,0.9793978682578192,0.9838752682132184,0.9783792397467272,1.0615305151087584,1.1837934583174048,1.1061959832743586,1.0828189008622187,1.0510821047854524,0.9858873473075759,0.9871637055332084,0.9721405256588341,0.9685588945026194,0.9370461329736369,0.9309496836188651,0.9334137060061086,0.9721985639961008,0.9722232210461849,24.00000000000001
DM-01-08-04-03F,126.70584287634408,0.6340675845575782,0.6001426144227839,0.5772397446459977,0.5867111807146073,0.6781314116715924,0.8690346812313531,1.1719818646794573,1.3216517135541161,1.3141002439386669,1.2177494602579255,1.2290588083617022,1.1580618023858205,1.0982734095405853,1.0488040216924805,1.0057793235301264,0.993646770778941,1.0678250657473063,1.194798657513259,1.2329342247756478,1.1613297984320048,1.1453845921132768,1.0634523837757306,0.8794434165406807,0.7503972251383617,24.0
DM-01-09-02-02F,76.99745026574008,0.6962048662172088,0.6711620568049858,0.6561780652119706,0.6556465326590816,0.6934413744566906,0.8779762589542883,1.123397749757422,1.262801528023141,1.2564364659763374,1.2064816418523372,1.1519090136509578,1.0796336626785676,1.050353800509081,1.0162712796561955,1.0096539051069937,1.0005969423734538,1.014292956920496,1.0902096098681366,1.147841005344188,1.168212891050984,1.179548066006522,1.0993899306174995,0.9923712632760499,0.8999891330274112,23.999999999999996
DM-01-09-03-01F,157.14497111944394,0.6606673476016379,0.6289368307225287,0.6224234941012752,0.6335975190017721,0.6885204067357908,0.8894039378481615,1.1498677160652717,1.2705066141776693,1.2594985463554724,1.2123013676184118,1.1483049614285266,1.072041938486957,1.0480367501771852,1.0292650931247034,1.0043833804383115,1.0071425920979047,1.0287045498345668,1.1223883882746237,1.165336587881086,1.1818412913145917,1.1786278487176782,1.1145445900793685,0.9998983840770843,0.8837598638394234,24.000000000000004
DM-01-09-06-01F,75.83988938399192,0.6531336997999758,0.6212103794185884,0.6156660463685526,0.621456092211428,0.6645062023568551,0.8654043108105396,1.157729977641466,1.2779895914216612,1.2545304497466345,1.2133416320714416,1.1501159106288381,1.076218596969452,1.059923325242914,1.023349045071236,1.006551988231648,1.0096978552829654,1.032451057077375,1.124904265607047,1.1980386835286898,1.213170971279997,1.1795139413075046,1.1061710695106444,0.9917783557180017,0.8831465526965407,23.999999999999996
DM-01-09-07-01F,338.8787224116498,0.6284482379553129,0.5995926819322042,0.5911778082454698,0.5886582771574326,0.6562676966540202,0.8378023443748613,1.1198778342827493,1.2695507788332945,1.2869197808561006,1.2615709955521361,1.1773489152615009,1.0820579053417392,1.046555978817046,1.0053911048720976,0.9965867896960239,0.9960785592193567,1.0175434353059414,1.096042882789115,1.1638850523367454,1.1935049821661008,1.2089439085722224,1.164542254495595,1.0692602321537577,0.9423915631291715,23.999999999999993
DM-01-09-08-01F,276.63423292419947,0.6105379873711947,0.5611648063089278,0.5401398686139809,0.5327097053349319,0.6013209031138745,0.7986739826775934,1.1304390540742864,1.3284170503262513,1.3282508143595244,1.292901510999682,1.1977353002160593,1.1055514436632952,1.0642555702459393,1.041340454132695,1.002869386495052,0.990243735322856,1.0150661886034744,1.104455968230117,1.178138780211049,1.2081079192337592,1.2339747040362161,1.170421600746531,1.0508723488632332,0.9124109168194767,24.0
DM-01-09-10-01F,117.99426994810746,0.6076166500965138,0.5620569647835036,0.5509980911794565,0.5373929764841172,0.6103317106443186,0.860702365941092,1.1875385258917563,1.2709182570861561,1.4036045613041128,1.2441273653082752,1.237286871975403,1.0733211160910965,1.0722449869384814,1.0288170032909698,1.0021777189232741,0.9855872829355827,1.0156043003845272,1.1395470945775057,1.1851515657523235,1.186286808921326,1.1997693321368228,1.1360792063724263,1.0400830503154588,0.8627561926654983,24.0
